NAME,Experimental RT,SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
"2,3-Pyridinedicarboxylic acid",6.83,OC(=O)c1cccnc1C(O)=O,10.42287037,10.42287037,0.300925926,-1.339814815,0.668249894,9.333333333,167.12,162.08,167.0218576,62,0,0.354890499,-0.477579047,0.477579047,0.354890499,1.25,1.916666667,2.333333333,16.37308092,10.17746955,2.150888516,-1.966959858,2.037748604,-2.090898696,5.994917934,0.064605585,2.04012373,3.267076196,300.9331902,9.137828202,5.890188175,5.890188175,5.625897658,3.042609375,3.042609375,2.009874461,2.009874461,1.240697563,1.240697563,0.748304538,0.748304538,-1.91,475.348829,8.189108028,2.996670139,1.392377083,67.29244703,10.21305479,0,5.693927995,0,0,11.93861058,0,14.57305289,0,0,0,12.13273414,6.196843572,5.563451492,19.80212916,11.93861058,0,4.983978521,0,0,0,29.5869572,0,0,0,0,0,0,27.13564389,0,0,20.84645385,18.32957771,0,0,0,87.49,17.63253857,9.589074368,0,5.563451492,0,0,18.32957771,0,0,4.983978521,10.21305479,0,0,24.24231481,16.99990741,-0.740740741,-2.631018519,2.564166667,1.232037037,0,0,0,12,2,5,0,0,0,0,1,1,3,2,5,2,0,0,0,1,0.478,38.1556,0,0,0,0,2,1,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3-Ureidopropionic acid,6.835,NC(=O)NCCC(O)=O,9.898972978,9.898972978,0.087962963,-0.954861111,0.465625146,8.444444444,132.119,124.055,132.0534921,52,0,0.311687747,-0.481181598,0.481181598,0.311687747,1.555555556,2.111111111,2.444444444,16.36528691,10.42963608,1.952436243,-1.945896065,1.724409684,-2.30506877,5.725899587,-0.136334513,1.628673776,3.102825942,108.9811554,7.276020882,4.755274008,4.755274008,4.125897658,2.377637004,2.377637004,1.434766009,1.434766009,0.638096328,0.638096328,0.292632556,0.292632556,-1.26,65.14695103,7.74,3.70682224,6.74,51.8411082,16.15698348,0,0,0,0,12.0004198,4.794537184,4.794537184,0,0,0,0,6.544756406,6.420821623,14.69560176,12.0004198,0,5.316788604,5.733667477,6.420821623,6.544756406,0,0,0,11.05045608,4.794537184,0,0,23.6517036,4.794537184,0,6.420821623,0,0,0,0,92.42,12.0004198,9.589074368,0,12.96557803,0,0,0,0,0,11.05045608,5.106527395,0,0,19.68765117,10.16911187,4.635690665,-0.954861111,-0.697916667,-0.094305556,0.087962963,0,0.5,9,4,5,0,0,0,0,0,0,2,3,5,3,0,0,0,0,-0.8706,29.8389,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Terephthalic acid,6.85,OC(=O)c1ccc(cc1)C(O)=O,10.33465372,10.33465372,0.083333333,-1.063019652,0.688908808,9.333333333,166.132,160.084,166.0266087,62,0,0.335179028,-0.477639246,0.477639246,0.335179028,0.833333333,1.083333333,1.25,16.36879467,10.13634719,2.042724159,-1.942097043,2.032250721,-1.989955982,5.910581912,0.068094337,2.042910953,3.006149834,279.3346747,9.137828202,6.020324849,6.020324849,5.609060905,3.176829091,3.176829091,2.187655398,2.187655398,1.37880133,1.37880133,0.755381829,0.755381829,-1.84,473.9553411,8.258425197,3.04193048,1.601892952,68.07279905,10.21305479,0,0,0,0,11.93861058,0,9.589074368,0,0,0,24.26546827,0,11.12690298,19.80212916,11.93861058,0,0,0,0,0,35.39237126,0,0,0,0,0,0,22.15166537,0,0,20.71597735,24.26546827,0,0,0,74.6,11.93861058,9.589074368,0,11.12690298,0,0,24.26546827,0,0,0,10.21305479,0,0,20.66930745,16.9337689,0.166666667,-2.126039305,5.022962963,0,0,0,0,12,2,4,0,0,0,1,0,1,2,2,4,2,0,0,0,1,1.083,40.3606,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigonelline,6.85,C[n+]1cccc(c1)C([O-])=O,10.2287037,10.2287037,0.199074074,-1.142407407,0.459810869,9.3,137.138,130.082,137.0476785,52,0,0.17711914,-0.54457489,0.54457489,0.17711914,1.7,2.4,2.8,16.36559208,10.2792456,1.956999501,-1.964461872,1.890382852,-2.308650151,5.842820231,-0.671298732,1.875713552,3.069899266,257.5379489,7.560477932,5.573111253,5.573111253,4.698377303,2.865876601,2.865876601,2.045555658,2.045555658,1.175409841,1.175409841,0.708656498,0.708656498,-1.38,178.1927874,6.736009281,2.473196904,1.312840333,58.54666267,9.901064579,7.047671983,12.39368714,0,0,0,0,4.567099648,0,0,0,6.066367068,6.066367068,11.53275678,14.46816423,5.969305288,0,0,7.047671983,0,0,30.08987277,0,0,9.673627043,0,0,0,5.969305288,7.047671983,0,10.35798868,24.52642128,0,0,0,44.01,5.969305288,9.901064579,0,5.563451492,0,0,12.26321064,23.87798227,0,0,0,1.65787037,0,10.2287037,10.2287037,0.199074074,-1.142407407,3.153240741,3.251759259,0,1.756388889,0.142857143,10,0,3,0,0,0,0,1,1,2,0,3,1,0,0,0,1,-1.1254,31.9485,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1-Methylhistamine,6.85,Cn1cnc(CCN)c1,5.320538549,5.320538549,0.677592593,0.677592593,0.600532718,10,125.175,114.087,125.0952974,50,0,0.094627145,-0.340272633,0.340272633,0.094627145,1.777777778,2.555555556,3,14.99940485,10.33483864,1.911262815,-1.862668274,1.918272591,-2.01970067,4.95483424,0.906466755,2.165879683,2.613882432,180.1835827,6.690234444,5.540691561,5.540691561,4.325698503,2.995893878,2.995893878,2.069150529,2.069150529,1.158830137,1.158830137,0.743935771,0.743935771,-0.83,147.2798185,6.292399021,2.639049753,1.536009478,54.50490005,10.30076712,0,0,0,0,0,0,4.983978521,0,0,0,6.544756406,19.66533718,12.02124807,0,0,0,9.551078169,12.78133946,6.420821623,6.544756406,18.21809164,0,0,5.733667477,0,0,0,16.09583457,13.46849361,0,5.693927995,12.52416365,0,0,0,43.84,0,0,0,0,6.544756406,12.11474962,0,6.327320075,17.8116152,4.983978521,5.733667477,1.92162037,0,4.088472222,0,6.389982993,0,0,4.637592593,0.677592593,1.951405896,0.5,9,2,3,0,0,0,0,1,1,3,1,3,2,0,0,0,1,-0.0787,35.9664,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIS,CIS-MUCONIC ACID",6.875,OC(=O)/C=C\C=C/C(O)=O,9.775857426,9.775857426,0.846666667,-1.101815949,0.437701054,10.8,142.11,136.062,142.0266087,54,0,0.327799438,-0.478073857,0.478073857,0.327799438,0.9,1.2,1.4,16.36753512,10.41710979,1.826218905,-1.746334173,1.764435463,-1.861171829,5.81876858,-0.132066217,1.794103776,3.730805715,167.9244972,7.983127663,5.020324849,5.020324849,4.625897658,2.432812155,2.432812155,1.394708849,1.394708849,0.588715163,0.588715163,0.275744828,0.275744828,-1.58,116.6167454,8.42,4.313698411,6.42,57.09626724,10.21305479,0,0,0,0,11.93861058,0,9.589074368,0,0,12.15204021,0,12.15204021,0,19.80212916,11.93861058,0,0,0,0,0,24.30408043,0,0,0,0,0,0,22.15166537,9.589074368,0,0,24.30408043,0,0,0,74.6,11.93861058,9.589074368,0,0,0,24.30408043,0,0,0,0,10.21305479,0,0,19.55171485,16.0211763,0,-2.203631897,0,3.964074074,0,0,0,10,2,4,0,0,0,0,0,0,2,2,4,3,0,0,0,0,0.268,33.5516,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyroglutamic acid,6.877,OC(=O)[C@@H]1CCC(=O)N1,10.38347222,10.38347222,0.164444444,-0.943657407,0.494026338,25.77777778,129.115,122.059,129.0425931,50,0,0.325710069,-0.479717318,0.479717318,0.325710069,1.777777778,2.444444444,2.666666667,16.36837459,10.22287972,2.255720926,-1.992625821,2.047428548,-2.320596378,5.86587797,-0.139544851,2.139277538,2.480896527,154.2820971,6.853371151,4.755274008,4.755274008,4.198377303,2.721007038,2.721007038,1.997012563,1.997012563,1.293388982,1.293388982,0.799311684,0.799311684,-1.06,130.4959298,6.065944584,2.045962722,1.187967924,51.86032847,10.423316,6.041840829,0,5.907179729,0,5.969305288,4.794537184,4.794537184,0,0,0,6.420821623,6.420821623,0,14.69560176,11.87648502,0,5.316788604,0,18.88348407,0,0,0,0,5.316788604,0,0,0,23.02485324,9.589074368,0,12.84164325,0,0,0,0,66.4,12.01114612,9.589074368,0,5.907179729,12.84164325,0,0,0,0,5.316788604,5.106527395,0,0,20.51587963,10.63111111,0,-1.108101852,-0.641203704,0.768981481,0,0,0.6,9,2,4,0,1,1,0,0,0,2,2,4,1,0,1,1,1,-0.6504,28.8005,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D-Fructose,6.877,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,10.52087113,10.52087113,0.766929327,-1.86375,0.301092062,18.41666667,180.156,168.06,180.0633881,72,0,0.18877031,-0.39357889,0.39357889,0.18877031,1.166666667,1.666666667,2,16.3794736,10.05577107,2.283548645,-2.188845482,2.000518777,-2.442869908,5.83915915,-0.142355069,2.122800175,4.07958305,146.9737366,9.723614639,6.290580638,6.290580638,5.54011122,3.328319829,3.328319829,2.309778353,2.309778353,1.390498551,1.390498551,0.602409331,0.602409331,-0.53,358.7532296,11.47,5.175013037,2.838808992,68.69665246,25.53263697,24.91878113,5.783244946,0,0,0,4.794537184,0,0,0,0,0,0,6.606881965,30.32717416,5.783244946,0,0,0,18.31189916,13.21376393,0,0,0,0,0,0,0,62.84154501,4.794537184,0,0,0,0,0,0,118.22,37.30890804,4.794537184,0,0,0,0,0,0,0,0,25.53263697,0,0,10.52087113,43.05770975,0,-1.00462963,0,-5.220092593,-1.687191988,0,0.833333333,12,5,6,0,0,0,0,0,0,6,5,6,5,0,0,0,0,-3.3772,37.199,0,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glutaconic acid,6.88,OC(=O)CC=CC(O)=O,9.736611867,9.736611867,0.24375,-1.128472222,0.531149516,9.777777778,130.099,124.051,130.0266087,50,0,0.32749152,-0.481002117,0.481002117,0.32749152,1.333333333,1.888888889,2.222222222,16.36845337,10.37054303,1.898737562,-1.793710025,1.805893164,-1.918019731,5.805209586,-0.135511537,1.628673776,3.484051157,147.0369846,7.276020882,4.572731091,4.572731091,4.125897658,2.239272035,2.239272035,1.338469284,1.338469284,0.552899668,0.552899668,0.260559865,0.260559865,-1.32,65.14695103,7.68,3.653849826,6.68,51.42092816,10.21305479,0,0,0,0,11.93861058,4.794537184,4.794537184,0,0,6.076020107,0,6.076020107,6.420821623,19.80212916,11.93861058,0,0,0,6.420821623,0,12.15204021,0,0,0,0,0,0,22.15166537,9.589074368,0,6.420821623,12.15204021,0,0,0,74.6,11.93861058,9.589074368,0,6.420821623,0,12.15204021,0,0,0,0,10.21305479,0,0,19.43766818,15.9288133,0,-2.163194444,0,1.630046296,0,0,0.2,9,2,4,0,0,0,0,0,0,2,2,4,3,0,0,0,0,0.1019,29.0286,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D-Sorbitol,6.88,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,8.95662037,8.95662037,0.725818216,-1.669305556,0.261262653,21.5,182.172,168.06,182.0790382,74,0,0.110578607,-0.393579135,0.393579135,0.110578607,0.666666667,0.916666667,1.083333333,16.39475491,10.04229365,2.287072813,-2.23679597,2.0347043,-2.464981961,4.792562124,-0.122994405,2.122800175,3.985164451,104.6059378,9.723614639,6.406896212,6.406896212,5.54011122,3.481747672,3.481747672,2.481028635,2.481028635,1.512478162,1.512478162,0.671208827,0.671208827,-0.24,358.7532296,11.76,5.41346133,3.015404674,69.32936411,30.63916437,24.41586555,0,0,0,0,0,0,0,0,0,0,0,13.21376393,30.63916437,0,0,0,0,24.41586555,13.21376393,0,0,0,0,0,0,0,68.26879385,0,0,0,0,0,0,0,121.38,37.62962948,0,0,0,0,0,0,0,0,0,30.63916437,0,0,0,52.17691421,0,0,0,-6.391944444,-1.451636432,0,1,12,6,6,0,0,0,0,0,0,6,6,6,5,0,0,0,0,-3.5854,38.1988,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETHANOLAMINE ,6.904,NCCO,7.75,7.75,0.097222222,0.097222222,0.405578416,7.5,61.084,54.028,61.05276384,26,0,0.055324581,-0.395062739,0.395062739,0.055324581,1.75,2,2,16.25070839,10.7602813,1.557951613,-1.707224822,1.325375489,-2.015888677,4.171488089,0.306130165,1.370950594,1.974744871,8,3.414213562,2.438777427,2.438777427,1.914213562,1.224476056,1.224476056,0.512281932,0.512281932,0.129099445,0.129099445,0,0,-0.08,6.854752972,3.92,2.92,1.92,25.23831759,10.84019487,0,0,0,0,0,0,0,0,0,0,0,6.544756406,6.606881965,5.106527395,0,0,0,5.733667477,0,13.15163837,0,0,0,5.733667477,0,0,0,18.25816577,0,0,0,0,0,0,0,46.25,0,0,0,6.606881965,6.544756406,0,0,0,0,0,10.84019487,0,0,0,7.75,4.777777778,0,0,0,0.472222222,0,1,4,3,2,0,0,0,0,0,0,2,2,2,1,0,0,0,0,-1.0626,16.1402,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Hydroxy-DL-kynurenine,6.935,NC(CC(=O)c1cccc(O)c1N)C(O)=O,11.59814815,11.59814815,0.064732615,-1.269213908,0.322630416,12.0625,224.216,212.12,224.0797069,86,0,0.320443995,-0.505770114,0.505770114,0.320443995,1.375,2,2.5625,16.36773079,10.02077243,2.192739439,-2.079462656,2.240906602,-2.322323233,6.031076569,-0.137987507,2.212144868,2.89176629,430.827248,12.29252874,8.382132168,8.382132168,7.43042811,4.521964105,4.521964105,3.310405324,3.310405324,2.106023166,2.106023166,1.193170757,1.193170757,-2.08,2869.151894,11.99183908,4.626327317,2.484272212,91.48246468,21.68038974,11.79135266,5.783244946,0,0,5.969305288,9.589074368,0,0,0,6.066367068,12.13273414,11.98427311,5.687386275,19.80212916,17.43993651,0,0,5.733667477,12.46266245,5.733667477,23.7625527,0,5.749511833,11.46733495,5.687386275,5.749511833,0,28.00744585,4.794537184,0,16.7788103,18.19910121,0,0,0,126.64,17.79439106,14.69560176,0,23.42117122,0,0,18.19910121,0,0,0,16.57386235,0,0,22.05824546,17.81132464,10.71097458,-1.98136952,2.925639645,-0.358148148,0,0,0.2,16,6,6,0,0,0,1,0,1,5,4,6,4,0,0,0,1,-0.0409,57.0779,1,0,0,1,0,0,0,1,1,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(R)-(+)-2-Pyrrolidone-5-carboxylic acid,6.939,OC(=O)[C@H]1CCC(=O)N1,10.38347222,10.38347222,0.164444444,-0.943657407,0.494026338,25.77777778,129.115,122.059,129.0425931,50,0,0.325710069,-0.479717318,0.479717318,0.325710069,1.777777778,2.444444444,2.666666667,16.36837459,10.22287972,2.255720926,-1.992625821,2.047428548,-2.320596378,5.86587797,-0.139544851,2.139277538,2.480896527,154.2820971,6.853371151,4.755274008,4.755274008,4.198377303,2.721007038,2.721007038,1.997012563,1.997012563,1.293388982,1.293388982,0.799311684,0.799311684,-1.06,130.4959298,6.065944584,2.045962722,1.187967924,51.86032847,10.423316,6.041840829,0,5.907179729,0,5.969305288,4.794537184,4.794537184,0,0,0,6.420821623,6.420821623,0,14.69560176,11.87648502,0,5.316788604,0,18.88348407,0,0,0,0,5.316788604,0,0,0,23.02485324,9.589074368,0,12.84164325,0,0,0,0,66.4,12.01114612,9.589074368,0,5.907179729,12.84164325,0,0,0,0,5.316788604,5.106527395,0,0,20.51587963,10.63111111,0,-1.108101852,-0.641203704,0.768981481,0,0,0.6,9,2,4,0,1,1,0,0,0,2,2,4,1,0,1,1,1,-0.6504,28.8005,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thiamine,6.96,[Cl-].Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,8.975182843,8.975182843,0,0,0.618088584,10.26315789,300.815,283.679,300.0811598,104,0,0.224995997,-1,1,0.224995997,1.421052632,2.157894737,2.789473684,35.45300116,10.24107835,2.164491509,-2.014540674,2.131848536,-2.996004039,7.089560249,-0.689197917,2.657776719,1.80E-06,558.657566,13.12095586,10.9284383,12.50086382,8.613392203,5.767563959,6.64721677,4.161049815,5.100369866,2.854594441,3.998537331,1.766777834,2.750856101,-1.24,14107.47883,15.81630631,6.790240552,3.619809719,122.1097043,23.24722803,11.64226728,12.2386844,5.510539274,0,0,0,9.967957042,4.567099648,0,11.33678588,6.9237372,26.14828436,10.44059869,22.0806602,17.15464866,0,9.967957042,0,26.81305243,12.34054944,33.66631402,0,0,22.70780029,5.817862778,0,11.33678588,21.6813664,12.96557803,13.8474744,21.95893118,11.70738285,0,0,0,75.91,0,0,0,19.01391513,24.6078453,11.25737949,4.877147194,17.53362945,19.35801367,14.53505669,10.84019487,2.111157407,1.650330189,9.525381656,8.975182843,10.00472828,1.216266934,0,2.469116644,4.714502708,0,0.416666667,19,3,5,0,0,0,0,2,2,5,2,7,4,0,0,0,2,-2.38826,70.3242,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dimethylglycine,6.98,CN(C)CC(O)=O,9.768055556,9.768055556,0.111111111,-0.787037037,0.518172409,9.571428571,103.121,94.049,103.0633285,42,0,0.317182425,-0.480286057,0.480286057,0.317182425,1.714285714,2.142857143,2.142857143,16.36671154,10.61193064,1.942340851,-2.01376446,1.691892525,-2.200557649,5.684059379,-0.137154692,1.272905595,3.126006652,70.09004635,5.86180732,4.509782263,4.509782263,3.125897658,1.991939291,1.991939291,1.631521554,1.631521554,0.451488167,0.451488167,0.270520801,0.270520801,-0.57,19.09358393,6.43,2.577420843,5.43,42.54966689,5.106527395,0,0,0,0,5.969305288,9.694446915,0,0,0,0,14.09534397,0,6.544756406,9.901064579,5.969305288,0,4.899909731,0,0,20.64010037,0,0,0,0,0,0,0,36.61584278,4.794537184,0,0,0,0,0,0,40.54,5.969305288,4.794537184,0,6.544756406,0,0,0,18.9952537,0,0,5.106527395,0,0,11.36759259,8.042222222,0,-0.787037037,0,0,0.111111111,3.432777778,0.75,7,1,3,0,0,0,0,0,0,2,1,3,2,0,0,0,0,-0.3674,26.1898,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-Hydroxy-L-tryptophan,7,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(O)=O,10.64394794,10.64394794,0.150228175,-1.032867536,0.615140714,12.8125,220.228,208.132,220.0847922,84,0,0.320316921,-0.507941389,0.507941389,0.320316921,1.5,2.25,2.9375,16.36760365,10.0570797,2.143405538,-2.042782811,2.230697982,-2.316138594,5.851364533,-0.13798937,2.607275972,2.374839961,533.0092387,11.7067423,8.473883878,8.473883878,7.5753874,4.850532031,4.850532031,3.692655154,3.692655154,2.508030275,2.508030275,1.659510507,1.659510507,-2.01,5230.195599,10.50588762,3.861864738,1.848454526,91.50693472,20.93070079,11.79135266,0,0,0,5.969305288,4.794537184,0,0,0,0,23.7625527,23.52059013,0,15.00759197,16.87223022,0,4.983978521,5.733667477,12.46266245,0,29.95939627,0,5.749511833,5.733667477,0,5.749511833,0,27.20817943,11.21535881,0,5.563451492,24.39594478,0,10.90292493,0,99.34,12.01114612,9.901064579,0,12.17033346,0,16.46637642,0,24.39594478,0,4.983978521,10.84019487,0,0,13.64401597,18.88029951,7.105462018,-0.882639361,3.969435941,1.950092593,0,0,0.181818182,16,5,5,0,0,0,1,1,2,3,4,5,3,0,0,0,2,0.8279,59.2787,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
