Unnamed: 0,Environmental fate,MolLogP,VSA_EState1,Chi4n,SlogP_VSA10,Chi3v,Chi1v,PEOE_VSA1,fr_halogen,BCUT2D_CHGHI,SMR_VSA5,VSA_EState10,NumHDonors,fr_quatN,fr_NH1,Chi2v
Flucarbazone-sodium (Ref: BAY MKH 6562),High,0.7097,0.0,0.706046903,5.687386275,1.225900621,3.292538691,10.423316,0,2.092209263,0.0,0.0,2,0,1,2.125302113
Dimethametryn (Ref: C 18898),High,5.7229,41.06163814,2.559401316,18.85863142,4.508131638,8.395872877,5.316788604,5,2.231581384,6.425444745,11.90531221,1,0,1,6.489698523
Amicarbazone (Ref: BAY MKH 3586),High,5.2243,3.715725309,3.046611521,0.0,8.916845313,8.009742388,4.736862954,8,2.855650858,25.20799512,50.31024691,0,0,0,8.651807906
Lactofen (Ref: PPG 844),Not High,3.977,38.47115693,2.077540588,30.23340397,3.123616593,7.014110423,4.899909731,4,2.385026394,19.52085734,5.588226428,0,0,0,4.929078064
Flumiclorac-pentyl (Ref: S 23031),High,2.5329,23.31258472,2.270763171,17.06215882,4.260023153,8.939604076,4.899909731,0,2.319762905,31.58460112,0.0,0,0,0,7.099300513
Pentoxazone (Ref: KPP-314),Not High,-0.1411,10.13171296,0.237834915,0.0,2.07950375,3.971007632,15.52049068,0,2.209954113,19.12748806,0.0,3,0,0,3.406160899
Butafenacil (Ref: CGA 276854),Not High,3.1003,27.60020165,1.227439984,0.0,5.322660076,9.640507834,4.523747162,0,2.205114889,18.74295787,5.251027232,0,0,0,7.614271267
Pyraclonil (Ref: NAI-1886),Not High,6.223,-3.838950617,5.877894168,0.0,17.28991493,10.30336051,0.0,12,3.318685171,47.66008656,79.99490741,0,0,0,13.60686164
Benzofenap (Ref: MY 71),Not High,1.4571,0.0,0.922130006,11.89667856,2.014971791,5.800078437,10.63357721,0,2.02890052,19.00391088,1.506623205,2,0,2,3.303378957
Benzobicyclon (Ref: SB 500),Not High,4.102,0.0,1.104791596,11.37477255,1.793327308,4.468580801,0.0,0,1.861932672,0.0,0.0,0,0,0,2.871098318
Thenylchlor (Ref: NSK 850),Not High,1.9222,0.0,0.506593006,5.687386275,1.083770879,2.676989049,5.733667477,1,1.828973443,0.0,5.564969136,1,0,0,1.991441328
Naproanilide,Not High,1.5196,0.0,0.946114263,0.0,1.411230926,2.911230926,0.0,0,2.054314777,32.10410811,0.0,0,0,0,2.099335306
Fentrazamide (Ref: BAY YRC 2388),High,-1.029,0.0,0.0,0.0,0.1,1.132455532,10.21305479,0,1.575298676,0.0,0.0,2,0,0,0.447213595
Anilofos (Ref: HOE 30374),Not High,2.8398,0.0,1.132905825,0.0,1.658689248,3.404700538,0.0,0,1.845797867,0.0,0.0,0,0,0,2.347150628
Piperophos (Ref: C 19 490),Not High,3.2153,0.0,1.456939304,0.0,2.492997509,5.882818306,4.899909731,0,2.015629612,58.29031018,0.0,0,0,0,4.159486078
Esprocarb (Ref: C 14526),High,2.8216,0.0,1.056555811,0.0,1.744195557,4.488391115,5.106527395,0,1.947530261,51.86948856,0.0,1,0,0,2.911505496
Flupropanate-sodium (Ref: Orga 3045),High,2.4669,0.0,1.609564251,0.0,2.221612094,4.456204929,5.106527395,0,2.032491054,6.420821623,0.0,1,0,0,3.208787518
Diflufenzopyr (Ref: HSDB 7010),Not High,2.3032,5.075982615,1.402261567,0.0,2.083241182,4.589467754,9.843390349,0,1.994625445,0.0,0.0,1,0,0,3.191370621
Indanofan (Ref: MK 243),Not High,0.0909,0.0,0.0,0.0,0.0,0.927730943,5.106527395,0,1.650995185,6.9237372,0.0,1,0,0,0.519018036
Cyphenothrin (Ref: S 2703),Not High,3.6021,26.87887307,1.553956982,0.0,3.703681428,8.375926165,4.736862954,1,2.135150106,39.21390566,3.640612293,0,0,0,6.921670662
Fenobucarb (Ref: BAY 41367C),Not High,3.4302,0.0,1.209639038,11.37477255,1.836253271,4.321367205,5.316788604,0,1.893649743,0.0,0.0,1,0,1,2.857050808
XMC (Ref: H 69),Not High,3.0592,0.0,1.335460669,0.0,1.988843641,4.211640669,5.106527395,0,1.997322308,0.0,0.0,1,0,0,2.883174462
EPN (Ref: OMS 219),Not High,0.52988,0.0,0.0,0.0,0.0,0.723606798,0.0,0,1.172732527,6.9237372,0.0,0,0,0,0.223606798
Cycloprothrin (Ref: OMS 3049),High,2.5529,-1.611111111,0.0,0.0,0.0,2.267786838,0.0,4,2.10788998,3.251717758,19.30555556,0,0,0,3.857142857
Benquinox (Ref: BAY 15080),Not High,2.3218,0.0,1.665893013,0.0,1.817563683,3.695687977,0.0,0,2.246603359,33.61285484,0.0,0,0,0,3.974770033
Dichlormid,High,1.9404,0.0,1.088109167,0.0,1.611419382,3.404771222,5.106527395,0,1.957253463,0.0,0.0,1,0,0,2.352259833
Diethyltoluamide,Not High,6.2446,121.4555476,2.175155181,49.99565889,4.220480998,8.829183256,10.05365156,11,2.593513247,18.45656342,10.90332817,2,0,2,6.721141547
"1,2-dichloropropane (Ref: ENT 15406 )",High,1.5896,3.683518519,0.899532619,0.0,2.248738674,3.756219286,0.0,0,1.957097092,0.0,1.376435185,1,0,1,2.877482404
Allidochlor (Ref: CP 6343),High,4.7451,76.24595163,2.123182422,26.34249029,3.696415323,7.537252415,5.316788604,7,2.345357259,18.77341866,5.728869477,1,0,1,5.606712753
Aminocarb (Ref: BAY 44646),Not High,3.57388,3.770755622,1.269371353,5.687386275,3.895945291,6.272676422,5.316788604,2,2.176589159,0.0,12.41181155,1,0,1,4.737376059
Chlorfenac,High,0.7954,4.973194444,0.413011435,0.0,0.877853185,3.100684816,9.843390349,0,1.819361319,19.76538045,0.0,1,0,0,1.689532624
Dinotefuran (Ref: MTI 446),High,2.4675,93.38891668,2.185314833,21.95207524,4.827621919,8.436999227,9.574451538,5,2.431068963,44.41000404,0.0,0,0,0,7.893470235
Etaconazole (Ref: CGA 64251 ),Not High,-0.0014,0.0,0.0,0.0,0.0,1.023334547,5.106527395,0,1.340293519,6.9237372,0.0,1,0,0,0.316227766
Flumetralin (Ref: CGA 41065),High,3.51172,5.582304737,1.948241103,5.687386275,3.153108072,7.106657664,4.736862954,1,2.193954134,40.21973681,5.713056185,0,0,0,5.003377194
Nitrapyrin,Not High,3.7161,0.0,1.33105226,0.0,2.132392159,5.264784317,4.794537184,0,1.930218872,65.21404738,0.0,0,0,0,3.573335447
Piperalin (Ref: HSDB 7058),Not High,4.34884,0.764658211,3.766886804,5.687386275,5.936502629,11.31398798,19.70088404,0,2.273121063,34.2397052,0.0,1,1,1,8.244390689
Secbumeton,High,0.8235,0.0,0.053889033,0.0,0.331559217,1.704393082,5.106527395,1,1.774508746,0.0,4.835123457,1,0,0,0.882868808
Edifenphos (Ref: BAY 78418),Not High,2.1057,5.575046296,1.599352928,0.0,2.070322157,4.082978805,9.843390349,0,2.309437103,25.86934683,0.0,1,0,0,3.803917794
Oxpoconazole fumarate (Ref: UR 50302),Not High,2.1762,0.0,0.728553391,0.0,1.414213562,4.121320344,5.316788604,0,1.827467678,39.53076089,0.0,1,0,1,2.457106781
Iprobenfos,Not High,2.22822,39.61978511,1.721528284,13.17124514,2.983615637,5.805153232,5.106527395,4,2.218356481,13.47311673,5.556831048,1,0,0,4.385070726
Furametpyr (Ref: S 82658),Not High,3.5183,23.92745169,1.429542511,4.390415048,2.679638798,6.316958285,14.5802533,2,2.123796811,13.02770359,5.592127427,1,0,0,4.548730906
Thifluzamide (Ref: MON 24000),High,4.6939,5.485676808,1.320843074,5.687386275,2.699741161,5.690297956,4.736862954,2,2.068039253,0.0,11.70405203,0,0,0,4.271452773
Penthiopyrad (Ref: MTF 753),Not High,0.2052,0.0,0.0,0.0,0.0,0.81305253,4.794537184,0,1.240992307,6.9237372,0.0,0,0,0,0.23570226
Metominostrobin (Ref: SSF 126),High,4.1878,10.95079521,1.993328969,5.817862778,3.797907199,7.790018089,9.473725908,0,2.156942413,26.18620207,5.379822373,0,0,0,6.592206682
Phthalide (Ref: BAY 96610),Not High,2.3836,0.0,0.041239305,0.0,3.378082812,4.140903875,0.0,3,1.939908399,4.82717407,11.91570216,0,0,0,3.156936362
Fenoxanil (Ref: BAS 546F),Not High,4.8568,27.58510004,5.113933194,14.46821637,5.954701056,9.139493802,5.316788604,2,2.475137476,44.95037448,0.0,1,0,1,7.776683692
Tecloftalam (Ref: SF 7402),High,0.0581,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.153391161,0.0,0.0,0,0,0,0.0
Diclomezine (Ref: F-850),Not High,5.062,10.51396118,2.082734398,0.0,3.644920778,8.266030793,9.473725908,0,2.152977645,78.93072689,0.0,0,0,0,6.973284229
Flumorph (Ref: SYP L190),Not High,0.0225,0.0,0.0,0.0,0.128554893,1.090822476,4.887570953,0,1.78816691,6.9237372,0.0,1,0,0,0.582868717
Methasulfocarb (Ref: NK 191),Not High,1.7163,0.0,0.158113883,0.0,0.82789504,2.655790079,0.0,0,1.683111582,19.76538045,4.00066358,1,0,0,1.524373784
Fenchlorphos (Ref: Dow ET-14),Not High,1.7762,0.0,0.0,0.0,1.928571429,3.277460299,0.0,2,1.604031991,0.0,6.402777778,0,0,0,1.963961012
Alpha-chlorohydrin (Ref: U 5897),High,1.3176,0.0,0.756726629,11.89667856,1.281252519,4.197262631,11.05045608,1,2.116781474,26.31013685,5.596751701,2,0,1,3.999308437
Imiprothrin (Ref: S 41311),Not High,0.8071,0.0,1.049914374,11.89667856,1.489320973,4.909211508,10.63357721,0,2.111479498,33.23387405,0.0,3,0,3,4.233724665
Iodomethane (Ref: TM 425),Not High,5.8429,30.7897449,2.977737045,10.07780132,4.799865903,9.810793614,18.79078658,2,2.219833743,13.02770359,5.943185733,0,0,0,7.210467875
Lithium perfluorooctane sulfonate,High,2.7951,22.25450467,2.430646832,10.07780132,6.005591458,9.714829035,4.736862954,2,2.147745011,30.82663953,8.171669224,0,0,0,7.657477527
Metofluthrin (Ref: S 1264),Not High,4.3674,10.73524651,2.423631508,0.0,3.724381391,8.768404692,14.5802533,0,1.971482575,58.29031018,0.0,1,0,0,5.69971184
Pyrasulfotole (Ref: AE 0317309 ),Not High,2.00992,5.062542045,2.290609886,5.687386275,3.193519301,6.574466666,9.843390349,0,2.292780039,33.23387405,0.0,1,0,0,4.720865306
Thiencarbazone-methyl (Ref: BYH 18636 ),Not High,-4.9894,4.068333333,1.386870871,0.0,2.290259223,4.665256622,24.81406632,2,2.00314742,0.0,0.0,0,0,0,3.504573019
T-oxanilic acid (Ref: MON 52766),High,3.1102,4.859459877,0.754415128,0.0,2.34347571,4.62962428,9.843390349,3,2.07783648,0.0,17.06740162,1,0,0,3.600752855
Bixafen,High,1.98432,0.0,2.104404639,0.0,3.820516225,6.510478228,10.423316,0,2.420813696,33.23387405,0.0,2,0,1,5.570947894
Isobenzan (Ref: ENT 25545),High,0.8435,35.93054624,2.03287878,10.74287647,4.351689837,8.987678919,14.5802533,0,2.200514859,5.752853607,0.0,3,0,2,6.776141102
Fluchloralin (Ref: BAS 392H),High,1.1162,74.17152307,1.932345156,23.91412161,4.459886656,8.977966199,14.5802533,3,2.359653616,11.2022585,0.0,3,0,2,6.785710322
Nitralin (Ref: HSDB 789),High,1.00182,31.78496575,1.803728043,10.74287647,4.867160524,9.316378436,9.843390349,1,2.248554296,11.81922068,1.822653385,3,0,2,7.594642199
Ampropylfos (Ref: PNL 62),Not High,0.42152,31.4392374,1.891843096,10.74287647,4.509137792,8.532390642,9.843390349,0,2.263213308,11.81922068,0.0,2,0,1,6.59112665
Fensulfothion (Ref: ENT 24945),Not High,1.39572,68.37878706,2.290400099,29.86246089,5.064924073,9.973591051,14.74330008,3,2.29699006,17.99551919,0.0,3,0,2,7.975488069
Chlordecone (Ref: ENT 16391),High,0.1038,37.76232439,2.063349362,4.794537184,4.750187503,9.241993657,9.473725908,0,2.268756025,18.2400423,0.0,1,0,1,6.93364707
Mirex (Ref: GC 1283),High,5.409,44.99395322,2.082648023,17.96578233,3.803169268,7.246630694,4.736862954,5,2.397592995,6.176298517,11.63584219,0,0,0,5.519033055
Simetryn,High,0.1702,36.58333333,0.0,7.771517605,0.0,1.9258201,0.0,2,1.943017414,0.0,0.0,0,0,0,1.135016644
Azobenzene (Ref: ENT 14611),Not High,3.8389,16.75059028,1.374340566,0.0,4.630035057,9.167605849,4.523747162,0,2.243769936,53.06138006,5.354425509,0,0,0,8.490472381
3-chloroaniline,Not High,3.56018,2.24158116,1.019031175,0.0,4.424879739,6.679711213,0.0,0,2.021274157,4.339655681,4.543464191,0,0,0,5.823810128
Cyclohexanone,High,-1.55968,5.672880763,1.694383698,0.0,2.98928421,6.227144599,22.04380585,1,2.009965551,27.37809356,0.0,1,1,1,4.245291199
Ethylene glycol,High,2.7193,11.04150054,1.930359827,0.0,3.11567325,6.09746602,14.05392362,2,2.444619096,30.51269607,11.20681114,0,0,0,5.414465807
Naphthalene,Not High,2.1919,5.072592593,0.794841181,0.0,1.691806631,4.121896667,9.843390349,1,2.113495286,13.02770359,5.680447373,1,0,0,2.992127578
"N,N-dimethyl capramide",Not High,2.4431,20.75487051,2.153240369,0.0,3.311899298,7.479713413,23.7850404,0,2.215634227,6.9237372,0.0,0,0,0,4.866866677
Pelargonic acid,Not High,4.58504,5.551952475,3.044445647,0.0,4.545535435,7.609877892,4.736862954,0,2.608725364,48.14930516,0.0,0,0,0,7.106488139
1-naphthylacetic acid,High,1.8519,0.0,1.491839659,0.0,2.591898616,5.826856032,10.21669833,1,2.105005117,13.46849361,5.703009854,1,0,1,3.940289915
2-naphthyloxyacetic acid,High,3.0566,16.51041667,0.131222665,0.0,5.484775482,5.626425128,0.0,6,2.517407905,6.249135839,29.99421296,0,0,0,9.533643669
Acetic acid,High,1.9764,88.15622816,2.046773782,28.30453666,4.52223816,9.297017699,14.21058886,4,2.250602641,18.11849365,0.0,2,0,2,6.823222475
Diphenylamine,Not High,2.5954,-1.276234568,0.0,0.0,1.363705935,2.856177245,0.0,4,2.15541599,3.792535936,20.43132716,0,0,0,3.53213888
2-phenylphenol,Not High,1.81,0.0,0.0,0.0,0.0,1.886657611,0.0,2,1.74707813,11.76000689,10.08024691,0,0,0,2.05161483
"1,1,1-acetonitrile (Ref: USAF EK-488)",High,2.0714,0.0,0.041239305,0.0,1.704434989,3.074717703,0.0,3,1.949803227,5.377087868,15.85725309,0,0,0,2.140315334
Carbon tetrachloride (Ref: ENT 4705),Not High,1.3584,0.0,0.0,0.0,0.166666667,1.149829914,0.0,0,1.2909089,0.0,0.0,0,0,0,0.471404521
Isophorone,Not High,0.0332,9.888888889,0.439826406,0.0,0.744016936,2.154700538,9.473725908,0,1.938198286,0.0,0.0,0,0,0,1.224744871
8-hydroxyquinoline,Not High,2.4418,0.0,1.506679273,11.37477255,2.367686683,4.92719146,11.46733495,0,1.953959812,6.420821623,0.0,2,0,0,3.659939943
Noviflumuron,High,0.2386,0.0,0.78301432,0.0,1.309920344,2.544725695,4.899909731,0,2.136073784,12.84164325,0.0,0,0,0,1.918847178
"1,2-benzisothiazolin-3-one",Not High,3.1719,1.644420903,2.592362319,5.817862778,3.765659871,7.744427246,5.733667477,0,2.123059103,65.21404738,0.0,1,0,0,5.265454473
Fluopyram,High,4.43462,32.62184638,2.490754188,8.780830095,4.82274982,8.165338054,9.574451538,2,2.357263629,32.4762288,1.62139322,0,0,0,6.797815759
Isotianil (Ref: BYF1047),Not High,4.26952,15.12729115,2.947420202,10.07780132,3.944140908,7.902106365,5.316788604,1,2.215965275,40.03367647,0.0,1,0,1,6.446798212
2-butoxyethanol (Ref: A13-0993),High,3.2196,9.764630197,2.368831587,4.794537184,4.004531129,9.112121821,20.10730312,1,2.281561541,52.30341847,5.905506442,2,0,2,7.14950676
Pyroxasulfone (Ref: KIH-485),Not High,3.6898,19.74662982,2.959223851,0.0,8.946869492,8.45621071,0.0,6,2.820580394,14.0816987,36.3513659,0,0,0,8.767340035
Ethanol,High,3.4752,1.715520918,2.71758061,5.687386275,4.709236021,9.470800993,10.63357721,2,2.21808845,6.9237372,9.453055611,2,0,2,7.153370981
Propisochlor,Not High,4.1235,27.33981281,3.583216011,14.46821637,4.984446148,8.26261471,5.316788604,2,2.481869588,31.60581566,0.0,1,0,1,6.787234896
Calcium carbide,Not High,1.2878,0.0,1.148240737,5.817862778,2.411847743,4.532951694,10.84019487,1,2.287496641,18.75954929,5.654446334,2,0,0,3.587025864
Methyl nonyl ketone,Not High,2.74028,52.10089358,1.226076121,13.17124514,4.452644348,6.790924343,0.0,3,2.319876943,18.34997375,0.0,0,0,0,6.281067325
Denatonium benzoate (Ref: ASU 90 820 P),High,2.1362,6.008838341,7.657247605,0.0,8.46215778,9.091796793,14.94991774,0,2.826586202,57.15368414,0.0,2,0,0,9.074390717
Iron sulphate,High,1.0415,0.0,3.604293346,0.0,4.529646142,7.409048571,5.106527395,0,2.37766062,52.0555489,0.0,2,0,1,6.535162076
3-chloroacrylic acid,High,4.66662,7.336257972,2.710046486,0.0,4.635811666,9.184247699,10.05365156,1,2.189919584,26.81305243,6.253193393,1,0,1,6.706150362
"2,3.-dihydro-2,2-diemethyl-7-benzofuranol (Ref: NIA 10272 )",Not High,1.71322,4.894305556,0.836902142,4.794537184,1.404211005,3.683739641,10.05365156,0,1.989036734,6.9237372,0.0,1,0,1,2.456026404
"2-chloro-5-(4-(difluoromethyl)-3-methyl-5-oxo-4,5-dihydro-1H-1,2,4-triazol-1-yl)-4-fluorobenzoic acid",High,-0.9762,0.0,0.0,4.794537184,0.0,0.781474414,11.46733495,0,1.603229127,0.0,0.0,2,0,0,0.402368927
Nitrofen (Ref: FW-925),Not High,0.624,4.725694444,0.157128462,0.0,0.918677999,2.142657702,4.736862954,1,2.191662079,6.103966388,5.273919753,0,0,0,1.418251851
Acetaldehyde,High,3.17834,0.0,1.913859755,0.0,3.098913132,5.242465523,4.983978521,0,2.118612775,26.68911765,0.0,1,0,1,4.01777522
Pyributicarb (Ref: TSH-888),Not High,1.4483,12.19775699,2.193799671,0.0,3.145617283,5.815969556,19.14735295,0,2.195062555,13.46849361,0.0,1,0,0,4.185685054
Dibromochloropropane (Ref: OS1897),High,3.8595,0.0,1.598738524,11.37477255,3.162719233,6.376447275,10.423316,2,2.150407004,0.0,11.62697358,2,0,1,4.880490063
Isopyrazam (Ref: SYN 520453),High,2.1293,4.947657785,1.015673168,0.0,1.624173394,3.744063077,9.843390349,0,1.998527136,6.420821623,0.0,1,0,0,2.499000464
Phosphane,Not High,2.5037,0.0,1.493097906,0.0,2.830950275,4.424566068,5.106527395,0,2.308424669,45.63472728,0.0,1,0,0,4.012877001
S-methoprene (Ref: SAN 810),Not High,3.453,0.0,1.303736098,0.0,2.225144469,4.007583597,0.0,0,2.038661781,40.03367647,0.0,0,0,0,3.358154351
Barium polysulphide,High,2.9987,0.0,2.659091511,0.0,3.744517166,4.2876937,0.0,0,2.492881086,33.61285484,0.0,0,0,0,4.49042209
Peroxyacetic acid,High,3.11842,0.0,0.951353092,0.0,1.744016936,3.764742878,0.0,0,1.948374226,26.68911765,0.0,0,0,0,3.065384141
Butanethiol,Not High,2.9463,4.959633173,2.261611044,5.687386275,3.471405421,7.745823499,4.736862954,1,2.228405477,33.61285484,5.70488719,0,0,0,4.817770441
Chlorthion (Ref: BAY 22/190 ),Not High,3.7718,19.08891812,2.376420706,9.184952232,4.862327816,9.321834489,15.37044016,1,2.267785386,52.80633404,1.326090475,2,0,2,7.776741752
Ferric phosphate,Not High,3.0865,54.98544454,1.267559441,17.56166019,2.167795932,5.015550373,9.843390349,4,2.34330648,25.62482373,0.0,1,0,0,3.492390693
Sodium hypochlorite,High,-0.8507,10.05175076,0.308477982,0.0,1.229549158,5.672830842,20.62701808,0,2.111262749,19.88931523,0.0,5,0,1,4.532926401
2-hydroxy-terbuthylazine (Ref: GS 23158),High,17.9941,95.35828568,10.97384165,0.0,19.12489643,40.08579275,28.25145851,0,2.161839658,324.3946351,0.0,8,0,1,28.81999906
Metamifop (Ref: DBH-129),Not High,3.7805,15.29908992,1.261568455,0.0,3.25796283,7.553137139,14.21058886,3,2.112401593,19.76538045,17.31756029,0,0,0,5.195463217
Fluthiacet-methyl (Ref: CGA 248757),Not High,3.8533,4.748348765,1.330644866,0.0,3.472278638,7.569491248,14.74330008,3,2.095940631,20.7712116,16.8312905,1,0,0,5.022309445
Metolachlor oxanilic acid (Ref: CGA 51202),High,4.069,0.0,2.386307599,5.687386275,3.849317244,7.765752203,10.423316,1,2.168658138,6.103966388,6.06983078,2,0,1,5.671241109
Leptophos (Ref: OMS 1438 ),Not High,3.7293,7.471887598,1.670409733,0.0,3.072471275,6.695267382,4.736862954,1,2.319709582,26.99911277,5.845208718,0,0,0,5.984714907
Paraquat dichloride,High,3.61724,21.39681173,2.664400332,0.0,4.297976595,7.818391689,18.94745182,1,2.282229611,13.8474744,6.147774764,0,0,0,5.688959267
Potassium iodide,Not High,2.4323,10.28242512,1.174270714,0.0,1.827991342,4.132828715,9.473725908,0,2.020958905,6.420821623,0.0,0,0,0,2.682134968
"2,4,5-trichlorophenoxyacetic acid",High,2.2766,35.37731481,2.397703784,0.0,4.172195549,8.848606551,4.552749874,0,2.185614158,0.0,0.0,0,0,0,6.418827664
Diquat,High,0.5206,31.47821344,1.899590572,16.69121575,4.360468583,8.975497076,15.16017895,0,2.240536109,11.81922068,0.0,4,0,3,6.459969794
P-nonylphenol,Not High,0.69598,0.0,0.0,0.0,0.091287093,0.920530223,0.0,0,1.335489198,0.0,0.0,0,0,0,0.33322359
Propamocarb (Ref: SN 39744),Not High,1.25648,0.0,0.687340448,0.0,1.260950199,2.972704946,5.106527395,0,1.993834933,0.0,0.0,1,0,0,1.994306232
Flupoxam (Ref: MON 18500),Not High,1.5061,0.0,1.5511526,0.0,2.147096635,4.099566666,5.316788604,0,2.145402045,18.88348408,0.0,1,0,1,2.935297126
Asulam (Ref: M&B 9057),High,-0.3716,8.703703704,0.0,0.0,0.0,1.747722558,0.0,0,1.925129387,0.0,0.0,2,0,0,0.758226106
Bensulfuron (Ref: IN R9419),Not High,5.89128,58.33638851,2.665966368,23.24904647,6.176513312,9.873876393,9.636772685,4,2.317911473,11.07178199,2.088974671,0,0,0,7.798871465
Flupyrsulfuron,Not High,5.21692,67.9276484,4.522152858,21.95207524,7.568962391,12.49635934,9.737498315,5,2.350987167,50.92912943,1.445750808,0,0,0,9.913582881
Iodosulfuron,High,2.2428,29.87186949,1.717324204,8.780830095,2.797009192,5.93023801,9.636772685,3,2.215985849,12.97020115,5.658016656,0,0,0,4.391413448
Tribenuron (Ref: IN R9803),High,5.2738,27.74807074,4.1897208,14.46821637,5.570110214,8.946036952,5.316788604,4,2.439414788,31.10290008,12.15916523,1,0,1,7.512647711
Triflusulfuron,High,3.31594,11.32210583,2.446070272,0.0,3.784620105,7.587161777,14.79051451,0,2.212576818,26.55832275,0.0,1,0,1,5.486433023
Propoxycarbazone,High,3.4835,19.17504872,1.746293807,10.07780132,3.412400684,6.336901636,15.57705783,3,2.198500022,0.0,11.56531109,2,0,0,4.791806002
Fenchlorazole-ethyl (Ref: HOE 070542),Not High,3.5719,23.91027758,1.836513894,10.07780132,3.588568974,6.725667274,15.20739338,3,2.20658665,0.0,11.76640027,1,0,0,4.978235062
Sulfuryl fluoride,High,5.8797,2.235982367,3.264518163,5.687386275,6.60407031,12.06197673,10.63357721,4,2.300236749,25.80722127,19.14312016,2,0,2,9.947250573
Tebupirimfos (Ref: BAY MAT 7484),High,3.9647,24.17003881,8.452363776,0.0,11.16430338,15.46191183,28.84079459,0,2.696675983,89.62991293,0.0,2,0,0,14.06233286
2-(thiocyanomethylthio)benzothiazole,Not High,3.9334,5.572222537,2.203450643,5.687386275,3.549031862,7.884522065,4.736862954,1,2.197256653,33.61285484,5.767033118,0,0,0,4.923561239
Ecolyst (Ref: HSDB 7282),High,4.52096,5.883215301,3.783242053,0.0,5.114365005,10.00078145,4.736862954,0,2.31075105,66.52987366,0.0,1,0,1,8.987662587
Cloprop,Not High,3.4755,5.882824074,2.331707739,0.0,3.476258741,7.101619052,9.636772685,0,2.197488852,26.87517799,0.0,0,0,0,4.747892061
Dimethrin (Ref: ENT 21170 ),Not High,3.30172,1.640065183,2.776506175,5.687386275,4.827087151,9.674925139,15.7401046,2,2.226319276,6.9237372,9.419121795,3,0,2,7.346720147
Nitenpyram (Ref: CGA 246916),High,4.54344,5.662391753,2.575785426,0.0,4.89152551,9.182296791,10.05365156,0,2.318773725,53.18531484,1.376734297,1,0,1,7.90043536
Primisulfuron methyl (Ref: CGA 136872),Not High,1.6274,0.0,0.0,0.0,1.5,3.949489743,0.0,0,1.546955787,0.0,0.0,0,0,0,3.0
Potassium bicarbonate,High,1.024,0.0,0.568318156,0.0,1.659197047,4.643997617,15.94672227,2,2.093522181,0.0,10.91703704,3,0,0,3.076288341
"1,1,1,2-tetrachloroethane (Ref: HSDB 4148)",Not High,3.0379,58.48301633,0.789124801,13.17124514,4.818047487,6.711070343,0.0,4,2.200558104,10.7604773,6.162875182,0,0,0,6.609278272
"1,1-dichloroethane",High,0.3361,21.11574074,0.0,8.780830095,0.186677088,1.152841858,5.106527395,2,2.097806821,6.425444745,0.0,1,0,0,0.638934168
"1,2,3-trichloropropane (Ref: NSC 35403)",Not High,2.70572,11.04705439,2.508916062,0.0,3.808494975,7.76489272,19.89704191,0,2.217365682,19.63458555,0.0,2,0,1,5.52224802
"1,3-butadiene",Not High,2.70572,11.12251905,2.471882565,0.0,3.876068563,7.76489272,19.89704191,0,2.214279203,19.63458555,0.0,2,0,1,5.502910453
"1,4-dioxane",High,1.75594,4.831585648,2.023443828,5.687386275,2.961590371,5.997786729,9.843390349,0,2.28455926,26.81305243,0.0,1,0,0,4.451380296
"4,4-methylenedianiline",Not High,4.74274,4.902324224,3.59214906,5.687386275,5.258807871,10.0222505,4.736862954,0,2.30662663,26.81305243,0.0,0,0,0,7.387203504
N-methyl-2-pyrrolidone,Not High,2.048,4.973459467,0.967509129,10.48192346,1.670038426,4.818171409,14.95356129,1,2.005949245,0.0,0.0,1,0,1,3.345055899
N-nitrosodimethylamine,High,-0.2825,1.957175926,1.25787011,0.0,1.811548564,3.644386124,5.316788604,0,2.215169541,6.544756406,0.0,1,0,1,2.535173608
Ametoctradin (Ref: BAS 650F),Not High,2.2924,4.863070988,0.731754175,0.0,1.775540299,5.146010904,15.16017895,2,2.035962615,0.0,11.33392703,2,0,1,3.600793443
Methiozolin (Ref: MRC-01),Not High,2.76452,40.32485566,2.037711355,13.17124514,3.879769804,7.260283718,5.106527395,5,2.224199434,25.27102622,11.46302961,1,0,0,5.728204279
Penflufen (Ref: BYF-14182),High,0.6351,23.65361867,1.199175158,0.0,3.020469394,5.577727142,0.0,1,2.192469386,5.025959979,5.661165123,1,0,0,4.516344352
Valifenalate (Ref: IR5885),Not High,-0.1458,0.0,0.554727116,0.0,1.213342788,2.819479217,10.63357721,0,1.976476455,6.420821623,4.783425926,2,0,2,1.944479217
Alpha-endosulfan,High,2.21572,0.934224301,1.772280332,0.0,7.505082378,10.27664993,10.423316,0,2.306975072,26.56477126,1.238477497,2,0,1,11.69715621
Cyantraniliprole (Ref: DPX-HGW86),Not High,1.39882,0.870277778,1.542310329,0.0,7.117463174,9.145275094,10.84019487,0,2.298598344,26.56477126,1.190848765,2,0,0,11.06270686
Indaziflam,High,3.78878,6.34574452,1.090931723,0.0,2.975480437,6.265300956,4.736862954,2,2.121628193,19.76538045,6.52005976,0,0,0,4.81356408
Propyrisulfuron,Not High,2.6393,32.61372055,4.182707703,0.0,6.647464418,14.17238523,33.73796633,0,2.420667734,59.28928123,0.0,1,0,1,10.7217167
