Unnamed: 0,Environmental fate,BCUT2D_LOGPHI,MolLogP,Chi1v,MinAbsEStateIndex,MaxPartialCharge,MinPartialCharge,qed,BalabanJ,SMR_VSA10,Chi2v,MinAbsPartialCharge,BCUT2D_CHGLO,FpDensityMorgan3,BCUT2D_MRLOW,BCUT2D_MRHI
Maneb (Ref: ENT 14875),Not High,2.209104383,2.11182,4.079064195,0.330880574,0.341222404,-0.481638176,0.813115818,2.719441518,17.57024518,3.028668388,0.341222404,-2.05665892,2.846153846,-0.138813465,6.302077702
MCPA (Ref: BAS 009H),High,2.213121322,2.89202,5.079064195,0.131584686,0.302971647,-0.493304067,0.788662991,2.404692996,17.57024518,3.692008356,0.302971647,-2.077414928,2.866666667,-0.136763763,6.302065029
MCPB (Ref: MB 3046),Not High,2.602708041,2.632,10.09550463,0.020428634,0.415756108,-0.44940651,0.634224468,4.397208956,40.88253829,9.517879953,0.415756108,-2.205833051,2.105263158,-0.125074311,8.676230918
Mecarbam (Ref: MC 474),Not High,2.221639776,2.50032,4.538563334,0.545648148,0.344093957,-0.478759122,0.841129823,2.817664885,17.57024518,3.444572033,0.344093957,-2.119355623,2.714285714,-0.143716322,6.302089454
Mecoprop (Ref: RD 4593),High,2.221639776,2.50032,4.538563334,0.545648148,0.344093957,-0.478759122,0.841129823,2.817664885,17.57024518,3.444572033,0.344093957,-2.119355623,2.714285714,-0.143716322,6.302089454
Mecoprop-P (Ref: BAS 037H),High,2.267867446,3.3381,7.354896345,0.022602986,0.274312296,-0.459884419,0.741650604,1.653026294,33.14797252,5.517668919,0.274312296,-2.162327057,2.619047619,-0.119792964,7.197531048
Mefenacet (Ref: FOE 1976),Not High,2.295723638,2.52334,6.900516265,0.238865268,0.515990536,-0.326012501,0.90053394,3.231641616,27.30524343,5.888384395,0.326012501,-2.152444549,2.05,-0.11375071,7.930828622
Mefluidide (Ref: MBR 12325),Not High,2.121871111,2.90002,5.382461063,0.577731481,0.228104729,-0.324143229,0.795366041,2.289333049,11.63572556,3.584198355,0.228104729,-2.050102919,2.588235294,1.090969589,5.530166134
Mepanipyrim (Ref: KUF 6201),Not High,2.114978232,-1.7493,3.526882723,0.0,0.078203355,-1.0,0.358769918,6.4e-07,0.0,3.443605225,0.078203355,-2.326855565,1.555555556,-0.89445777,4.471587093
Mepiquat chloride (Ref: BAS 083W),Not High,2.193392123,4.03452,6.697368563,0.106669501,0.255429537,-0.490941485,0.909487863,2.138769556,11.594566,4.963483133,0.255429537,-2.117156405,2.55,0.102153929,6.048158863
Mepronil (Ref: B1 2459),Not High,2.405406369,5.0584,8.625322525,0.216026366,0.335567052,-0.415664123,0.14316426,3.334895115,17.34407784,6.068947162,0.335567052,-2.155834586,2.423076923,-0.39431137,5.849280992
Meptyldinocap (Ref: DE 126),Not High,2.700593211,6.8132,12.64889957,0.154521605,0.072869091,-0.112320634,0.286644235,3.579889745,39.67235797,13.92084603,0.072869091,-2.144328133,1.1875,0.897288996,9.119416153
Merphos,Not High,2.202633846,-0.16,12.22414589,0.040798404,0.338754153,-0.480765414,0.385094281,2.347473268,37.99534139,9.735101285,0.338754153,-2.129448813,2.090909091,0.059585933,7.898269966
Mesosulfuron-methyl (Ref: AE F130060),High,2.282772867,1.1193,8.599410969,0.066832457,0.281021223,-0.298387099,0.3476774,2.540495426,32.87437425,7.307408808,0.281021223,-2.177593879,2.260869565,-0.384840016,7.903107309
Mesotrione (Ref: ZA 1296),Not High,2.296950682,6.24418,10.08829464,0.024580538,0.572596317,-0.405797347,0.235664349,1.794181846,17.43018579,7.260672308,0.405797347,-2.121516557,2.194444444,-0.274196759,6.02607382
Metaflumizone (Ref: BAS 320l),Not High,2.266387708,1.84434,6.386552367,0.088185941,0.328177942,-0.467478567,0.771791531,3.299966764,17.56387129,4.636302367,0.328177942,-2.297232243,2.2,-0.142913165,6.007366947
Metalaxyl (Ref: CGA 48988),Not High,2.266387708,1.84434,6.386552367,0.088185941,0.328177942,-0.467478567,0.771791531,3.299966764,17.56387129,4.636302367,0.328177942,-2.297232243,2.2,-0.142913165,6.007366947
Metalaxyl-M (Ref: CGA 329351),High,2.132190676,1.4504,4.19501916,0.289351852,0.160590832,-0.324260934,0.559467359,2.450052922,0.0,2.814849317,0.160590832,-2.298983781,0.833333333,-0.366990263,4.447600771
Metam-sodium (Ref: N 869),High,2.096863446,0.32752,4.467433829,0.267314815,0.298251557,-0.334649721,0.676005476,2.660282009,0.0,3.13700065,0.298251557,-2.031759336,2.533333333,0.77369329,5.564904001
Metamitron (Ref: BAY DRW 1139),Not High,2.250052486,2.72944,6.566211771,0.046584467,0.242968078,-0.290709355,0.806172012,2.399528776,23.19550589,4.650026688,0.242968078,-2.251228645,2.526315789,-0.116239198,6.289667827
Metazachlor (Ref: BAS 47900H),High,2.510606083,3.3415,8.076775925,0.142815391,0.137254612,-0.387091421,0.939967014,1.838493961,11.60093989,7.403824116,0.137254612,-2.40375869,2.681818182,-0.090663754,6.300824324
Metconazole,High,2.270139509,2.0719,5.347860072,0.158281368,0.322664215,-0.340711991,0.80086892,2.401574165,32.7160795,4.087432833,0.322664215,-2.112157655,2.866666667,0.249148077,7.219085821
Methabenzthiazuron (Ref: BAY 74283 ),High,2.484290348,1.0626,5.146202619,1.038194444,0.322849071,-0.313434947,0.584024963,3.605378628,18.1031436,5.337276644,0.313434947,-2.021205876,2.285714286,0.4102258,8.551113502
Methamidophos (Ref: ENT 27396),High,2.230363618,1.436,5.008514699,0.275526581,0.442294841,-0.311593405,0.779870318,2.681256106,23.20187978,3.905975349,0.311593405,-1.995584705,2.375,0.312126518,6.41598566
Methazole (Ref: VCS-438),Not High,2.595832002,1.5214,9.068985259,0.196198035,0.328602973,-0.472224675,0.738229526,2.707509123,40.21890436,9.80413035,0.328602973,-2.151393569,2.5625,0.353401194,8.67059687
Methidathion (Ref: ENT 27193 ),Not High,2.280879375,2.74354,5.854190281,0.439165249,0.411838665,-0.410343603,0.786441299,2.980889962,17.85512502,4.046333888,0.410343603,-2.098575802,2.266666667,0.202631218,7.983063265
Methiocarb (Ref: OMS 93),Not High,1.957980227,1.0388,3.901546581,0.547777778,0.432613434,-0.322657803,0.271082459,3.608044381,22.89884201,2.442244612,0.322657803,-1.94576286,2.7,0.15322089,8.127968139
Methomyl (Ref: OMS 1196),High,2.201814832,5.062,8.266030793,0.022161367,0.330764713,-0.459802132,0.321192631,4.052073193,5.969305288,6.973284229,0.330764713,-2.228170115,2.409090909,-0.140853497,5.828593867
Methoprene (Ref: OMS 1697),Not High,2.456224069,5.2059,7.434344814,0.37563681,0.200859059,-0.496768213,0.708529919,2.414536858,34.80281967,6.889884114,0.200859059,-2.253630284,1.285714286,0.414141539,6.678268861
Methoxychlor (Ref: OMS 466),High,2.22208994,4.20616,8.917508863,0.247037798,0.272300769,-0.496463011,0.825973239,2.378552942,11.81435946,7.761532546,0.272300769,-2.354455108,2.111111111,0.035788928,6.001596999
Methoxyfenozide (Ref: RH 2485),High,1.450276595,1.0111,1.963961012,1.8125,-0.008478783,-0.096551508,0.393619852,1.0,15.9299439,0.0,0.008478783,-1.053484276,1.5,2.595070263,9.084929737
Metiram (Ref: BAS 222F),Not High,2.137243039,2.4742,4.769114726,0.310349584,0.344981515,-0.306064084,0.828738457,2.604870972,27.64844468,3.53276338,0.306064084,-2.13890382,2.5,-0.059759848,9.102993327
Metobromuron (Ref: C 3216),Not High,2.276894016,3.16412,7.052072839,0.022278912,0.241751517,-0.382547052,0.750717033,3.277693771,23.19550589,4.905190583,0.241751517,-2.312169373,2.684210526,-0.116477416,6.291300098
Metolachlor (Ref: CGA 24705),Not High,2.339227511,2.55752,9.336664618,0.011100823,0.299075321,-0.480764781,0.678588119,2.094464056,44.69021093,7.467121031,0.299075321,-2.103139576,2.538461538,0.364248139,7.921305559
Metosulam (Ref: XDE 511),High,2.266142559,2.4421,4.739511151,0.197931941,0.320817476,-0.49519703,0.844938733,2.798213756,23.31944068,3.58110513,0.320817476,-2.122650271,2.6,0.230473022,6.319403378
Metoxuron (Ref: SAN 6915H),Not High,2.434630329,4.33134,8.373628266,0.20282124,0.203566665,-0.495975464,0.665183049,2.793574439,21.71318884,6.270328689,0.203566665,-2.189971781,1.96,0.102633579,9.103228393
Metrafenone (Ref: BAS 560F),High,2.158274604,0.3715,5.393867533,0.280694444,0.294653583,-0.333959987,0.539860931,3.3970912,11.76188495,4.733856644,0.294653583,-2.161896988,2.357142857,0.519852402,7.979969784
Metribuzin (Ref: DPX G2504),High,2.161638089,0.48562,8.526729089,0.04935739,0.338753789,-0.46665724,0.705119819,2.23596491,27.97205023,6.391117094,0.338753789,-2.106057255,2.423076923,0.059593367,7.897693715
Metsulfuron-methyl (Ref: DPX T6376),High,2.489072185,1.4807,5.105357806,0.086929012,0.528695363,-0.465762125,0.304623786,4.442864762,13.79200241,3.989094897,0.465762125,-2.133264584,2.071428571,-0.134514888,7.481048075
Mevinphos (Ref: ENT 22374),High,2.145019389,2.7355,5.745691096,0.277222222,0.281117362,-0.333611066,0.628831533,2.319770503,17.00109666,4.315448199,0.281117362,-2.182509554,2.333333333,0.224889889,8.13000895
Molinate (Ref: OMS 1373),Not High,2.130103622,2.3651,4.354080929,0.338127362,0.344981518,-0.306063654,0.768368476,2.604870972,23.31944068,3.053523632,0.306063654,-2.138700313,2.5,-0.059759766,6.301822641
Monolinuron (Ref: HOE 002747),High,2.127993873,2.4335,4.210472049,0.150627362,0.32081665,-0.330653043,0.738801667,2.646093539,23.31944068,3.267908561,0.32081665,-2.110298972,2.307692308,0.230478645,6.301826267
Monuron,High,2.317423128,3.58328,7.0751576,0.505091648,0.137253803,-0.251021896,0.816126584,2.357871703,11.60093989,5.333853215,0.137253803,-2.266333943,2.65,0.390115064,6.300922215
Myclobutanil (Ref: RH 3866),Not High,2.530544751,3.6512,6.78153155,0.936049383,0.47497592,-0.290207889,0.539218187,4.348945649,62.8844647,7.992401547,0.290207889,-2.219173289,2.0,0.145733355,9.128849498
Naled (Ref: OMS 75),Not High,2.257555956,3.4755,7.101619052,0.030494615,0.262824733,-0.480248575,0.832966127,2.215869637,16.67962816,4.747892061,0.262824733,-2.234151182,2.45,-0.137008936,5.886442295
Napropamide (Ref: R 7465),Not High,2.234940169,3.7903,6.780572562,0.013669743,0.336000242,-0.477621122,0.771181705,1.992486095,28.33631972,4.831569498,0.336000242,-2.098795276,2.181818182,0.069227572,6.128759558
Naptalam (Ref: ACP 322),High,2.24553889,4.2572,6.270206376,0.141815634,0.321078032,-0.327595334,0.874509182,2.579597123,34.92038057,4.648549416,0.321078032,-2.171976386,2.647058824,0.221599573,6.417291504
Neburon,High,2.175908485,0.101,9.134696971,0.091295477,0.335067076,-0.480765414,0.674868187,2.261428092,27.90992468,6.989288701,0.335067076,-2.136950961,2.25,0.082261845,7.896495801
Nicosulfuron (Ref: DPX V9360),High,2.296645519,2.9464,5.853472389,0.005205499,0.415986888,-0.385445386,0.927639679,2.584858591,17.28832616,4.265234723,0.385445386,-2.104615031,2.65,-0.137136714,6.324666626
Norflurazon (Ref: H 52143),High,2.354849057,5.3837,8.385089184,0.270081596,0.524855299,-0.426935052,0.530702461,2.051955217,29.22662041,6.100810244,0.426935052,-2.223869188,2.125,-0.410566599,6.319938818
Novaluron (Ref: GR 572),High,2.388188329,3.5533,6.988399046,0.380027505,0.144475576,-0.375905131,0.80385026,2.274825247,11.60093989,5.231502768,0.144475576,-2.296979364,2.181818182,0.124649625,6.311055269
Nuarimol (Ref: EL 228),High,2.059521494,3.2703,6.327903297,0.1560724,0.260065881,-0.268486583,0.637110873,2.047497076,11.53248661,4.540027638,0.260065881,-2.002539199,2.571428571,0.568653298,7.036724577
Octhilinone (Ref: RH 893),High,2.293182807,2.19074,6.702737533,0.155204082,0.328881567,-0.46404699,0.630195646,2.48719598,29.16481118,4.877018536,0.328881567,-2.284885238,2.526315789,-0.139604571,6.295386738
Ofurace (Ref: AE F057623),High,2.585053135,0.8665,6.276534866,0.064938272,0.38857477,-0.358445723,0.686179492,3.892500637,24.08653202,6.046810729,0.358445723,-2.105507262,2.333333333,-0.117579073,8.548983784
Omethoate (Ref: ENT 25776),High,2.394443542,1.7768,8.421965986,0.198055556,0.300525467,-0.360364024,0.556270161,3.769656534,27.08544998,6.417831737,0.300525467,-2.228939978,1.695652174,-0.392555492,7.887740941
Oryzalin (Ref: EL 119),Not High,2.325500377,3.4418,7.156814591,0.043400573,0.441526839,-0.479312077,0.80275865,2.555992478,23.20187978,6.376166665,0.441526839,-2.112644708,2.590909091,0.369894221,6.361957609
Oxadiargyl (Ref: RP 020630 ),Not High,2.331373365,4.217,7.61631373,0.064173622,0.441526839,-0.48936881,0.835864883,2.576230938,23.20187978,7.049973306,0.441526839,-2.134922759,2.363636364,0.242257635,6.361961118
Oxadiazon (Ref: RP 17623 ),High,2.273159799,1.65004,6.382589481,0.099648526,0.428878414,-0.446208645,0.839960785,2.45504079,17.68780607,4.616481537,0.428878414,-2.313177539,2.55,-0.124078711,5.973656003
Oxadixyl (Ref: SAN 371F),High,2.014911926,0.1071,4.973704715,0.123703704,0.432627432,-0.342862058,0.293876134,4.399365653,28.80602174,3.223834751,0.342862058,-2.089621489,2.357142857,-0.121098052,8.146658295
Oxamyl (Ref: DPX D1410),High,2.184370204,1.15944,9.765794147,0.039001604,0.339476345,-0.453814243,0.705990716,1.764735831,27.97205023,7.745695022,0.339476345,-2.254337401,2.392857143,-0.103244538,7.897697333
Oxasulfuron (Ref: CGA 277476 ),Not High,2.209703824,1.3016,7.086004867,0.093535368,0.270180321,-0.495583393,0.876312409,2.285434266,21.43181914,5.918785979,0.270180321,-2.181230307,2.555555556,-0.112040871,7.958636343
Oxycarboxin (Ref: F 461),High,2.585555525,1.8891,8.408014918,0.525671296,0.388104652,-0.304105924,0.641975229,3.743709895,28.97892133,8.350871184,0.304105924,-2.109462297,2.307692308,0.295119905,8.547291465
Oxydemeton-methyl (Ref: ENT 24964),High,2.379631314,5.458,7.056870683,0.011079512,0.415966453,-0.487015581,0.523882483,2.310390332,17.28832616,4.971875867,0.415966453,-2.11791301,2.416666667,-0.385443064,6.316819162
Oxyfluorfen (Ref: RH 2915),High,2.299918299,3.1223,7.021317402,0.154004157,0.137266886,-0.390335849,0.942097829,2.255633018,11.60093989,6.520729131,0.137266886,-2.326401441,2.4,0.012418737,6.300817745
Paclobutrazol (Ref: PP 333),Not High,2.144480366,1.0026,4.665256622,1.253425926,0.168629983,-0.207741165,0.587040271,2.39650904,0.0,3.504573019,0.168629983,-1.970860967,1.214285714,-0.671330041,5.603974808
Paraquat (Ref: PP 148),High,2.492324429,3.2711,7.892145696,0.010674551,0.380044537,-0.42412073,0.435980905,2.809298824,24.2128496,6.060100725,0.380044537,-2.203019228,2.111111111,-0.384448534,8.072965343
Parathion-ethyl (Ref: OMS 19),Not High,2.476709691,2.4909,6.717078446,0.018069098,0.379519486,-0.424133019,0.461463132,2.83268137,24.2128496,5.803598902,0.379519486,-2.172703392,2.125,-0.384448295,8.072796075
Parathion-methyl (Ref: OMS 213),Not High,2.100821768,3.3716,6.159904658,0.247962963,0.281117476,-0.333888304,0.659392549,3.705530369,17.00109666,4.093756027,0.281117476,-2.190095615,2.384615385,0.224729807,8.130212215
Pebulate (Ref: R 2061),Not High,2.308757764,4.1688,6.733229112,0.334691358,0.137252921,-0.252367305,0.824641989,2.230390674,23.20187978,5.112590498,0.137252921,-2.176020833,2.777777778,0.484197947,6.346318677
Penconazole (Ref: CGA 71818),High,2.2581974,5.3167,8.471205087,0.029583333,0.321894801,-0.317227991,0.809306796,1.742786972,23.31944068,6.425261883,0.317227991,-2.290485846,2.347826087,0.18441197,6.300873837
Pencycuron (Ref: NTN 19701),Not High,2.391461241,3.72034,6.524245886,0.010925926,0.302091498,-0.371115709,0.632478744,3.539458394,17.06215882,4.733174621,0.302091498,-2.171567105,2.1,-0.392337202,5.774958886
Pendimethalin (Ref: AC 92553),High,2.39209708,2.605,9.93645155,0.055921656,0.41738209,-0.491293677,0.486324408,2.119103129,21.61880766,7.541519487,0.41738209,-2.169605002,2.46875,-0.139638354,7.924654557
Penoxsulam (Ref: XDE 638),High,2.467592777,4.6592,4.558340345,0.00904321,0.155457823,-0.504743053,0.534640124,3.603567451,58.00469945,3.808340345,0.155457823,-2.058271902,1.166666667,0.475732584,6.552083476
Pentachlorophenol,High,2.203218894,4.02312,5.990485202,0.046369048,0.226703868,-0.325811845,0.844844953,2.658540869,23.19550589,4.550136636,0.226703868,-2.112520924,2.75,-0.119104093,6.312249372
Pentanochlor (Ref: FMC 4512),High,2.597261669,6.1133,9.146036538,0.007174339,0.309957644,-0.460563265,0.557317751,1.592183546,29.17118507,7.959229214,0.309957644,-2.087689538,2.461538462,-0.147099211,6.554393494
Permethrin (Ref: OMS 1821),High,2.182545863,3.78422,6.571603427,0.304681595,0.416588501,-0.45263363,0.903915481,1.99105692,23.56125269,4.528412621,0.416588501,-2.085989848,2.227272727,0.186646883,5.871935446
Phenmedipham (Ref: SN 38584),Not High,2.594149822,5.7605,9.012143119,0.021208383,0.309956114,-0.460563273,0.490610284,1.592183546,5.969305288,7.73906867,0.309956114,-2.087744686,2.423076923,-0.14709951,5.779189098
Phenothrin (Ref: OMS 1809),Not High,2.645873185,3.5413,9.7974479,0.32496449,0.323646115,-0.464894132,0.565452212,3.00129928,34.85142377,9.97765421,0.323646115,-2.220982562,2.368421053,-0.142063034,8.676723311
Phenthoate (Ref: OMS 1075),Not High,2.610905208,3.7277,9.678527284,0.639949846,0.247627808,-0.321949086,0.37479709,3.8459344,40.64400343,9.972249504,0.247627808,-2.188236582,2.076923077,0.280468837,8.690478005
Phorate (Ref: ENT 24042),High,2.609280412,4.2361,10.92016407,0.310261401,0.42022484,-0.407627372,0.682262114,2.252666125,51.58277924,10.664973,0.407627372,-2.192790433,2.666666667,0.280282967,8.670713001
Phosalone (Ref: ENT 27163),Not High,2.595089707,2.4906,9.563342366,0.130262346,0.261816708,-0.324997095,0.614194703,2.150239397,40.69647794,10.14790808,0.261816708,-2.195412829,2.052631579,0.068425619,8.674222019
Phosmet (Ref: OMS 232),Not High,2.496641655,2.7426,7.252857703,0.000555556,0.52874525,-0.407058979,0.410708133,5.018060281,25.33081674,5.436522768,0.407058979,-2.198483701,2.0,-0.12575699,7.481147665
Aluminium phosphide,Not High,2.495068783,3.22838,8.31837056,0.133547336,0.401671694,-0.312412422,0.439120925,2.880950754,24.23714832,6.197900179,0.312412422,-2.165407141,2.315789474,0.171695619,8.071125156
Phoxim (Ref: OMS 1170),Not High,2.335445993,2.3222,4.114459802,0.044753086,0.355698127,-0.476467935,0.739876893,3.497381361,46.45951123,3.211954345,0.355698127,-2.044339188,2.307692308,0.069055368,6.455033378
Picloram (Ref: X 159868),High,2.319527953,5.2841,7.702266323,0.010369465,0.416045085,-0.439015643,0.630200014,1.753675929,11.594566,5.449734931,0.416045085,-2.100317749,2.37037037,-0.137226319,6.024081532
Picolinafen (Ref: BAS 700H),Not High,2.287723981,3.8397,7.431002447,0.09470994,0.432982563,-0.503441013,0.441116613,2.264031272,11.54240982,5.063456309,0.432982563,-2.128498614,2.5,-0.141076869,6.160667922
Picoxystrobin (Ref: ZA 1963),Not High,2.359071827,3.73172,10.44953686,0.124571995,0.317458572,-0.406537789,0.733877144,2.326048682,5.969305288,8.648756857,0.317458572,-2.194410257,2.103448276,-0.143069191,5.819178759
Pinoxaden (Ref: NOA 407855),Not High,2.350677184,3.7177,8.993670249,0.30493638,0.230800643,-0.453584726,0.513060444,1.63217421,0.0,5.855063875,0.230800643,-2.112995965,2.083333333,0.01007581,5.482388015
Piperonyl butoxide (Ref: ENT 14250),Not High,2.203107552,1.21984,5.242867604,0.305462963,0.415554336,-0.390651204,0.77499307,3.097337777,12.04157935,4.195993533,0.390651204,-2.157087732,2.176470588,0.169293021,5.696035288
Pirimicarb (Ref: OMS 1330),Not High,2.489142248,3.30752,9.724076674,0.397808642,0.381305011,-0.405477642,0.642595091,3.040411649,24.4738026,7.128943296,0.381305011,-2.224639386,2.142857143,0.215682343,8.072944994
Pirimiphos-ethyl (Ref: PP211),Not High,2.473182766,2.52732,8.549009424,0.37632716,0.380779969,-0.405489932,0.717372195,3.060719727,24.4738026,6.872441473,0.380779969,-2.211555202,2.263157895,0.270003566,8.072775711
Pirimiphos-methyl (Ref: OMS 1424),Not High,2.269630741,3.8098,8.272696953,0.004979529,0.241500513,-0.37960739,0.512485581,3.04059293,23.19550589,5.190614622,0.241500513,-2.266865643,2.238095238,-0.116024973,6.290524385
Pretilachlor (Ref: CGA 26423),Not High,2.213875642,1.888,8.908252061,0.473465813,0.388171329,-0.477606867,0.50681033,2.255695231,27.97205023,6.636793415,0.388171329,-2.114343635,2.033333333,-0.057918898,7.897692359
Primisulfuron,High,2.35202781,4.6024,8.205368893,0.15162037,0.329018276,-0.488605484,0.739828015,1.985404312,40.83393418,6.037432927,0.329018276,-2.220590621,2.52173913,0.183636108,6.397045528
